# Intensity (arb.u.)
7.318675638526424623e-03 7.526943494569372783e-03 7.345967006702971633e-03 7.508366620432411001e-03 8.154180711882341726e-03 8.670547064912079854e-03 8.558458093412955880e-03 7.932430979751534106e-03 7.374066487564149078e-03 7.246697762046353831e-03 7.215815340480465426e-03 6.866963220286275565e-03 6.413976820064124298e-03 6.493686815824033579e-03 7.097709113522519299e-03 7.438290482856270772e-03 6.949628596671352312e-03 5.737205723560666673e-03 4.457910973930457807e-03 3.755595846555044841e-03 3.569819380145293833e-03 3.815807743442190675e-03 4.849509126415734762e-03 6.258957588100076339e-03 7.082781924347700611e-03 6.762812495716578887e-03 5.673697339429580044e-03 5.325125609892415214e-03 6.411215171171208774e-03 7.307197053684395122e-03 6.694829501578866346e-03 4.496245653263732447e-03 2.722152652425500162e-03 4.947044901067891576e-03 7.618009992041912398e-03 8.937970515327057011e-03 8.868176876166172784e-03 8.134535929294715861e-03 7.491577633804588805e-03 6.956565337050584115e-03 6.208125556089191290e-03 5.655629893212037879e-03 6.195291542979161972e-03 7.442306361862770746e-03 8.278412297421221949e-03 8.271445916580154323e-03 7.711701813726182415e-03 6.965774010132475685e-03 5.820067750622529359e-03 3.737028882523195893e-03 9.295497756522627967e-04 3.480328899316944245e-03 6.838929827317206597e-03 8.918914320366089568e-03 9.237920942755587297e-03 8.015145523117422205e-03 6.031997358741569316e-03 4.249232671572096033e-03 3.613226948417585984e-03 4.966003087697160381e-03 7.808248645977756801e-03 1.099484554284151441e-02 1.359197123580395752e-02 1.517692969143146636e-02 1.593504829118168320e-02 1.621691616098251687e-02 1.584353520233358278e-02 1.410961921258378771e-02 1.065128917193378967e-02 6.795210806310805762e-03 7.315741211071456924e-03 1.141855624303516996e-02 1.434584551754554752e-02 1.475962465764297550e-02 1.350091991100312895e-02 1.296916617848947045e-02 1.441272382928067419e-02 1.588496310546421569e-02 1.524127923593299530e-02 1.206567759229153214e-02 8.043406164237241335e-03 7.269179866849795682e-03 9.639171843786950231e-03 1.070107223479600973e-02 9.043026092691667725e-03 5.788685565425077430e-03 5.548819881641194919e-03 8.987373098394008109e-03 1.135217344701399886e-02 1.112524917114504630e-02 8.614732843755620872e-03 5.809076452279126300e-03 6.239177481941557239e-03 8.697749451267054385e-03 1.025135371180272217e-02 1.041260201709707893e-02 9.841716019507576463e-03 9.266701193822949462e-03 8.685984463369936931e-03 7.756081061337983043e-03 6.847070553826193479e-03 7.045216260381521878e-03 8.244342347133334220e-03 9.058234823867394522e-03 8.661181532833040278e-03 7.338681497245404250e-03 6.343999995476599929e-03 6.563891174378121834e-03 7.015991271307019453e-03
7.089145223257870346e-03 7.388555060735478922e-03 7.413683458164260776e-03 7.869304612493317058e-03 8.777026269869760491e-03 9.429496790294583999e-03 9.280547416529748295e-03 8.459192106174497072e-03 7.717115214975788992e-03 7.641879809686840004e-03 7.782037331284712665e-03 7.367656117170608490e-03 6.445058216375783647e-03 6.109927626977210841e-03 7.046156306728248303e-03 8.162358560927562845e-03 8.316545112880699420e-03 7.292177325013054177e-03 5.707640700771545762e-03 4.581043464139734379e-03 4.277814636161319378e-03 4.275816016489160723e-03 4.609067277626881232e-03 5.539030568763692736e-03 6.423662624931370663e-03 6.455827142731846227e-03 5.663370571734400311e-03 5.336170043606052252e-03 6.469960240858486228e-03 7.693973804297248378e-03 7.531389681042929829e-03 5.631976881474447597e-03 3.111554912861339787e-03 3.831121222530118296e-03 6.396677792244957056e-03 7.863632183315587276e-03 7.877416924413814525e-03 7.068838573093280328e-03 6.370515567888051893e-03 6.215138866317440787e-03 6.568008858847037071e-03 7.553100219532893692e-03 8.995826786777526979e-03 1.013142309207064676e-02 1.033029448804364918e-02 9.727317342802882516e-03 9.151234742758210250e-03 9.020120072180492013e-03 8.477567131069053269e-03 6.425391161597433266e-03 2.618811616379081858e-03 2.242924763047006095e-03 6.840508618417106071e-03 9.931539500663506825e-03 1.080783112945297823e-02 9.613772706241714011e-03 7.291741205620153737e-03 5.268525063161817387e-03 4.867547456133641121e-03 6.242217505623610246e-03 8.770020574519182127e-03 1.175872378159076651e-02 1.446331113001028158e-02 1.647853713569807574e-02 1.789235661408330319e-02 1.882302979254335193e-02 1.884016353749367809e-02 1.715326830374102815e-02 1.354497707584326367e-02 9.723312189624322768e-03 1.016906672662695917e-02 1.431062899893773346e-02 1.743320986922692120e-02 1.763062036486735124e-02 1.533298672899408889e-02 1.298622420263756752e-02 1.326808858651343931e-02 1.492339747484089027e-02 1.496709537698285956e-02 1.230346670611867643e-02 8.148629347446024324e-03 6.799138765765635507e-03 9.676944167586732509e-03 1.174221671259951215e-02 1.095647201799493722e-02 7.739814656314261861e-03 5.375059157548883401e-03 8.098299657693298903e-03 1.150353534185084153e-02 1.261095477255323727e-02 1.095870130274272797e-02 7.619016402561577112e-03 5.757781365311412207e-03 7.793028222462959967e-03 1.021367810330322916e-02 1.106584515948737940e-02 1.043965858584208414e-02 9.257708239157672742e-03 8.306193050820073753e-03 7.549341163881897847e-03 6.777641398629664915e-03 6.559669182092317530e-03 7.395458449000701789e-03 8.403567866687977270e-03 8.490540594636294611e-03 7.481468790314164605e-03 6.320197446514029364e-03 6.284469119419966096e-03 6.917325805415141041e-03
6.498430086677385240e-03 6.763134816919315687e-03 6.911798200815334227e-03 7.569685041370670386e-03 8.670186237124611478e-03 9.473521394069353910e-03 9.394112099784688794e-03 8.500893205954641180e-03 7.593226067230906401e-03 7.497587026022291962e-03 7.810332467339425530e-03 7.481771030782578651e-03 6.282812180698510440e-03 5.470107448827884675e-03 6.569465336922169010e-03 8.346704626073529754e-03 9.118375772904592502e-03 8.421879402677833956e-03 6.859640167007558138e-03 5.681601312819442758e-03 5.470803885296160810e-03 5.388349647636288958e-03 4.999489682810547876e-03 4.972379253560797220e-03 5.571689426067396103e-03 5.904813590635321109e-03 5.488635535754163644e-03 5.209910357561812512e-03 6.259247159961635852e-03 7.686258484650880692e-03 7.947159511268828136e-03 6.477289571696857179e-03 3.979111156130892522e-03 3.390836317496931894e-03 5.469459805089667108e-03 6.913845750493230989e-03 6.902892194126118708e-03 5.906338130425327348e-03 5.008427526264094126e-03 5.182540945954799104e-03 6.533700088764369911e-03 8.627374214295081833e-03 1.075060224631598990e-02 1.203515217145005589e-02 1.199808653550257440e-02 1.108926439195509657e-02 1.060056846861558329e-02 1.106264327546982625e-02 1.114755581112443147e-02 9.350772837248128716e-03 5.297287724667923241e-03 5.916726959785731767e-04 5.874067506129012142e-03 9.951256396829262496e-03 1.163898895459671706e-02 1.097444939644325740e-02 8.970631837896160185e-03 7.308485194537315058e-03 7.361929963944818626e-03 8.909989463946523663e-03 1.114467439813496275e-02 1.346793657932101110e-02 1.535572417503646564e-02 1.667112861720456557e-02 1.780805873808282910e-02 1.901304283441398665e-02 1.960792405601188490e-02 1.839209307225719847e-02 1.483296583719469555e-02 1.042309423120536642e-02 1.016914678717691263e-02 1.470643345337857739e-02 1.858959861296739444e-02 1.935810526275303506e-02 1.702916911814692305e-02 1.356762051960400638e-02 1.211315122110972684e-02 1.311607796637764486e-02 1.354706490138328848e-02 1.161332429842601432e-02 7.962926743412481259e-03 6.385097170534318606e-03 9.305188210700428286e-03 1.207958452878763779e-02 1.231435921794687798e-02 9.935653726992942428e-03 6.980863447341043027e-03 7.855546442257442183e-03 1.139574267144748132e-02 1.359572982140655299e-02 1.305015285341209336e-02 1.003784280652207650e-02 6.584590269111138296e-03 6.743203024335469101e-03 9.476066184237767406e-03 1.107296524027810702e-02 1.070925730432077151e-02 9.117968078852109470e-03 7.671380988601021571e-03 7.081893715566032338e-03 6.777497662951111057e-03 6.436707294934779569e-03 6.644028415711949846e-03 7.441269654787897002e-03 7.852071340348727030e-03 7.244456550173398839e-03 6.109369730375241968e-03 5.834844195122076971e-03 6.618123510786836500e-03
5.975230701721194818e-03 6.011063350272212794e-03 6.102731587007441047e-03 6.762698004310438438e-03 7.906585200353598991e-03 8.845670780104558997e-03 8.962896790711563644e-03 8.178570206267866960e-03 7.154050096509117877e-03 6.881615846385545632e-03 7.254383395213240271e-03 7.110051271955439116e-03 5.897857745200347016e-03 4.688166300363210554e-03 5.719450268200596335e-03 7.919845392170509618e-03 9.172759067504336269e-03 8.834541920922683172e-03 7.494675089474925854e-03 6.567792394645111977e-03 6.700572627708087023e-03 6.800443676354290048e-03 6.077295356470076466e-03 5.089636863548305593e-03 4.971546829288587752e-03 5.398862958373863707e-03 5.332245046262203483e-03 5.063067623748095797e-03 5.822370587969993329e-03 7.233197116351987310e-03 7.777009830950856392e-03 6.689359613192945829e-03 4.430471899483934446e-03 3.395893757453872282e-03 5.090755455736484768e-03 6.524573713154123086e-03 6.539280866656594325e-03 5.408315280202907228e-03 4.121325275370423848e-03 4.039678583627451594e-03 5.688622252698002230e-03 8.306157790798299884e-03 1.092401149146355124e-02 1.258317632351337381e-02 1.277968034881933959e-02 1.203132744233353056e-02 1.179699914636946241e-02 1.268907409935678306e-02 1.325781366656865294e-02 1.182642318456362390e-02 7.903466569138139011e-03 2.428355498886744946e-03 4.187360448939836909e-03 8.774798249228579067e-03 1.108003414601228809e-02 1.096619579014729631e-02 9.427302039938675882e-03 8.334525884099143467e-03 9.238820913406040058e-03 1.166612041292089744e-02 1.437252966816312399e-02 1.639941705851625381e-02 1.711010984166474319e-02 1.659723693219479490e-02 1.602271747344792552e-02 1.663977068056760392e-02 1.779119519494250234e-02 1.742216211932003794e-02 1.418563013309454869e-02 8.668384517532712330e-03 6.422334221171379851e-03 1.187988279484998577e-02 1.700674118838503904e-02 1.893001199124833347e-02 1.749374291422657948e-02 1.418521602913958360e-02 1.160614906014959327e-02 1.126037686236354939e-02 1.138859275588376303e-02 1.006485916148053619e-02 7.462772101610966498e-03 6.374575316962775851e-03 8.873749374626226094e-03 1.180213699996325409e-02 1.293341760710082014e-02 1.178895658248323153e-02 9.429622573247092507e-03 8.829842335319451965e-03 1.137117936135895353e-02 1.407160206570777505e-02 1.460652138927616243e-02 1.241498332550478728e-02 8.565425443893865884e-03 6.422823146097949090e-03 8.423397978877105244e-03 1.059471695568780895e-02 1.071437615451810779e-02 8.984667535770384655e-03 6.961325341504156529e-03 6.366664215857494383e-03 6.715255796321197186e-03 6.653845307782291219e-03 6.315684691249187459e-03 6.513797242476916140e-03 6.974657122153301789e-03 6.753620050456516678e-03 5.757430576307585868e-03 5.195158664936616252e-03 5.996468935744283732e-03
5.976139348186892616e-03 5.636170036448339381e-03 5.463034382259655646e-03 5.837933253357973501e-03 6.766922432887935435e-03 7.752998746075336588e-03 8.175632917890732557e-03 7.724553074838077030e-03 6.722613424415451247e-03 6.103210095608661151e-03 6.287456747643794391e-03 6.323583194444632079e-03 5.343306624435037455e-03 3.928239434287768110e-03 4.588097093337004974e-03 6.881888265926467546e-03 8.413458539656205534e-03 8.389876079484291649e-03 7.369004950046664781e-03 6.874111747382886072e-03 7.506100921463337849e-03 7.951634439725286524e-03 7.235715092225166942e-03 5.740568105756554268e-03 4.902355360387817412e-03 5.243380666429126903e-03 5.469085099336600843e-03 5.188635732478725712e-03 5.429058753590040691e-03 6.490407692700409306e-03 7.067429813731715763e-03 6.182481444318566402e-03 4.071168081486312498e-03 3.080396160459361512e-03 4.970775635665495261e-03 6.634850836659047027e-03 6.893277018997647811e-03 5.941606611394806628e-03 4.520609837558712575e-03 3.497590773740923836e-03 4.028496964677750342e-03 6.365637582567322886e-03 9.265752470442848235e-03 1.149624314402779290e-02 1.238030173978419204e-02 1.226134788813260795e-02 1.241894015074780991e-02 1.349445518966032286e-02 1.429543452844843528e-02 1.324310297692615421e-02 9.770773003628972081e-03 4.638558176336026601e-03 2.674738269320119880e-03 6.786433511005726150e-03 9.282848239119477485e-03 9.499642866158418408e-03 8.276637201660972526e-03 7.687592657431058414e-03 9.716458192703916058e-03 1.354543767054962496e-02 1.739230944566200199e-02 1.981163089431603463e-02 1.978070225807485732e-02 1.719384898658065861e-02 1.360542877809294525e-02 1.236745057409582675e-02 1.427434080437505783e-02 1.558925726764883064e-02 1.367413549755785128e-02 8.202160840173899209e-03 7.544638984137953201e-04 7.534676199818830453e-03 1.354658319605794858e-02 1.642331997819246325e-02 1.616758879040547381e-02 1.398379367713082320e-02 1.165593133843463060e-02 1.026272557091853325e-02 9.320741978336738454e-03 8.056113218408676724e-03 6.806902519643198354e-03 6.920468371191660674e-03 8.771876620784220535e-03 1.111209482128458145e-02 1.273222483907167010e-02 1.292308629972589891e-02 1.177568081885476889e-02 1.071921756986475571e-02 1.172171539988271609e-02 1.410124572688120984e-02 1.542529283693035852e-02 1.426275654688386602e-02 1.080979534631405260e-02 7.288191987433529327e-03 7.556713837741009868e-03 9.873711047667479632e-03 1.057720520757658537e-02 9.020560272110692002e-03 6.492024681020315546e-03 5.545622693482365334e-03 6.491078668944105790e-03 6.981919441897580653e-03 6.462438359306202883e-03 5.944750134388969952e-03 6.149839803490939408e-03 6.247438435540542991e-03 5.493600935198066949e-03 4.574643373373087421e-03 5.064971022032716506e-03
6.546247811508217225e-03 5.920177362999952571e-03 5.477749111310108339e-03 5.381151785867653754e-03 5.735351840695774792e-03 6.513768129569145852e-03 7.249888228033575001e-03 7.341066005483295499e-03 6.622822068901447479e-03 5.668267663354620636e-03 5.337828484270759101e-03 5.388248690893576720e-03 4.786019475682940817e-03 3.435789016056312387e-03 3.370897847085394319e-03 5.343470445620848719e-03 6.925403356979002029e-03 7.122887812733968288e-03 6.417712951599778039e-03 6.406539515136229837e-03 7.576163218153290912e-03 8.415550308603053642e-03 7.882173796721687886e-03 6.277040617176612991e-03 5.136416224107495133e-03 5.518834593942732042e-03 6.081515865639959897e-03 5.900635688528571392e-03 5.600301571495955831e-03 5.952758892241774222e-03 6.217365717917660954e-03 5.265471437442506564e-03 2.983813494993785634e-03 2.103169656870479236e-03 4.822329998739265100e-03 6.969976310063156696e-03 7.699162123810917094e-03 7.267893589264583405e-03 6.294156304765714804e-03 5.038433664403559227e-03 3.499547350486730338e-03 3.303881609216267543e-03 5.857846560169709116e-03 8.747909365632744461e-03 1.065363684493334830e-02 1.151024301683794410e-02 1.215491318829296265e-02 1.319433114313901811e-02 1.394691967118109888e-02 1.319392037122357059e-02 1.037780875102972157e-02 6.039091701067043731e-03 2.580965437833380397e-03 4.734687398703649533e-03 6.973361417508726345e-03 7.285157501160067009e-03 6.035706265408847734e-03 5.433708108722295690e-03 8.634183096605900498e-03 1.408021700454790449e-02 1.936934919341190206e-02 2.263550089525778741e-02 2.246917622474039339e-02 1.844201862946382581e-02 1.177078278022942494e-02 7.402788425982263776e-03 1.121761214544033346e-02 1.543523567491968812e-02 1.608899022325044337e-02 1.329128760894237628e-02 9.657736704181990595e-03 9.518093519065427832e-03 1.211987878138933404e-02 1.372149647201668758e-02 1.354309136368903738e-02 1.255481413099771189e-02 1.161937378283509070e-02 1.040243167597350478e-02 8.349231007014585454e-03 6.255629514979751081e-03 6.260039943497664773e-03 7.941621023781497007e-03 9.371769185229732874e-03 1.045460977996931842e-02 1.179525339201311501e-02 1.307669119154330345e-02 1.338390487300318218e-02 1.267428268284671519e-02 1.239267879954911514e-02 1.373464174701939655e-02 1.536836651072106229e-02 1.523309955777357901e-02 1.261618225180521045e-02 8.751462218274011495e-03 7.193074544407687156e-03 9.061994103736851006e-03 1.031794257914406092e-02 9.225476558860400481e-03 6.509875312462916688e-03 4.904476261537091958e-03 6.111726781534113952e-03 7.192378325382206561e-03 6.820710783481887668e-03 5.791165093531157673e-03 5.551527621003370799e-03 5.898247460822802352e-03 5.543242244054500008e-03 4.400000145317306197e-03 4.096473741696922410e-03
7.288296482449354435e-03 6.612446843589573318e-03 6.154717360041517087e-03 5.771074960675278212e-03 5.375203086248993463e-03 5.502672953727456504e-03 6.352898158203225745e-03 7.081013223965594919e-03 6.920188585010459206e-03 5.931553745951400475e-03 4.978856263778885273e-03 4.727643509775968089e-03 4.481802018965485440e-03 3.504382236823503412e-03 2.636511502139592296e-03 3.661089327048006482e-03 5.020669422060844780e-03 5.300408944129373148e-03 4.789202703218812390e-03 5.169619902949848002e-03 6.802237796197169867e-03 7.984398888374372519e-03 7.682669285136425365e-03 6.192909914004729455e-03 5.208208742531713828e-03 6.020757206978154946e-03 7.091697184595921119e-03 7.214923895848471616e-03 6.684593887355657661e-03 6.331663666011674158e-03 6.051996239492722120e-03 4.872917895012303900e-03 2.309299026034115302e-03 1.283419422547558628e-03 4.824142709078237112e-03 7.453157549330075536e-03 8.756467393273128022e-03 9.036850209001570308e-03 8.847100388153870260e-03 8.210245238890247557e-03 6.599925867588275069e-03 3.757902054940589001e-03 1.396278025596661872e-03 4.557931965551076034e-03 7.636602300491906678e-03 9.629237937257232455e-03 1.083646312890550363e-02 1.174283259850683429e-02 1.222088200566803437e-02 1.161760161288983434e-02 9.518067013272346610e-03 6.230490927817590972e-03 3.069229227732535228e-03 3.293086908100537231e-03 5.119145799793751485e-03 5.660947737323401494e-03 4.324560015811337345e-03 2.204760134919923377e-03 6.389559258535797322e-03 1.331099514103433260e-02 1.993324428150797245e-02 2.412123483680058550e-02 2.416038150449753563e-02 1.941329820702755726e-02 1.077733946441185656e-02 3.091698028856564202e-03 1.091482290649633223e-02 1.765721662699073699e-02 2.036414951133665857e-02 1.968726604753114062e-02 1.782318378179104101e-02 1.668458303927379538e-02 1.585983217436058232e-02 1.395990741111994074e-02 1.130996485621757822e-02 1.021348050117736050e-02 1.112447781597020006e-02 1.123005498345431598e-02 8.931240526725633608e-03 5.500432053295114393e-03 5.962929368415287486e-03 9.183525913422805817e-03 1.080300054855125660e-02 1.059451168492305841e-02 1.062035662443164448e-02 1.226503874582263176e-02 1.393800416494715005e-02 1.405040966509172977e-02 1.307189520919891171e-02 1.301195333020987305e-02 1.438341841143331648e-02 1.512302976432738921e-02 1.357804752907897788e-02 1.005065211672253461e-02 7.242228927223063814e-03 8.156333543648390180e-03 9.818194853764596053e-03 9.391302375560340449e-03 6.925402109952632709e-03 4.750365538849549499e-03 5.712562739167583066e-03 7.198752533247367372e-03 7.103922515869162853e-03 5.824470230719630895e-03 5.116642669014231405e-03 5.666658491346690529e-03 5.879996871186643839e-03 4.913382494615189944e-03 3.710190007376480865e-03
7.800208730187097733e-03 7.263013504277844763e-03 7.052155772954303917e-03 6.733670861448238024e-03 5.856457878108288148e-03 5.051958556354116912e-03 5.591194370520126584e-03 6.859147877635723978e-03 7.372857993993183791e-03 6.666370603241677552e-03 5.368350872163524592e-03 4.653829292516789388e-03 4.617472266050894059e-03 4.205851902464485120e-03 3.237958006911869496e-03 2.888782430892224140e-03 3.492221327309433677e-03 3.599059017685230823e-03 2.947809507914384616e-03 3.365042501060355479e-03 5.276788667927045408e-03 6.675248445020566350e-03 6.558557332311615307e-03 5.258674094425833112e-03 4.807223025749415846e-03 6.469107245142977081e-03 8.223238314540658178e-03 8.814926252411217633e-03 8.394260726035268974e-03 7.737259191311343307e-03 7.117840033938774812e-03 5.940995695733503057e-03 3.898677556754131645e-03 2.947875605581970395e-03 5.409873083400294422e-03 8.160800035055440493e-03 9.972510905191134256e-03 1.097107315761123789e-02 1.161298236541992955e-02 1.183363871106412994e-02 1.099542742097905056e-02 8.613656922543845920e-03 4.877144082616265315e-03 1.083743704420556900e-03 3.836864058366138905e-03 6.794977478203610179e-03 8.583448566147990066e-03 9.405632970284022107e-03 9.504136461975686706e-03 8.883979829211373358e-03 7.466016513418105571e-03 5.365676842570456760e-03 3.095134903051079481e-03 2.483905963080010933e-03 4.233030814041955844e-03 5.610131179067338186e-03 5.153560239641978742e-03 2.103245677032244618e-03 4.094065106944765574e-03 1.172788087630380165e-02 1.920105289167290535e-02 2.407649992128345351e-02 2.436960169852840641e-02 1.932155423348433376e-02 9.809939342400163936e-03 1.873976758681425263e-03 1.270524303178877795e-02 2.024216202176953167e-02 2.350029589198158325e-02 2.352402774784445941e-02 2.264774435631367738e-02 2.213494451407678823e-02 2.076473074018705955e-02 1.694238972775904961e-02 1.117691784098579812e-02 7.841557943453343962e-03 1.039373468893905333e-02 1.239424335472020036e-02 1.070215566670264067e-02 6.406773355662688692e-03 6.008610101995499886e-03 1.038846124674523697e-02 1.281323365388925550e-02 1.208760902375983354e-02 1.026865637150218245e-02 1.099252435329524553e-02 1.354167738391179147e-02 1.466664847593164914e-02 1.357758646749149950e-02 1.211448957283202399e-02 1.258851195117707128e-02 1.390856509119014345e-02 1.353504021786995463e-02 1.078556409101207210e-02 7.417858295712254427e-03 7.108402938781290328e-03 8.933815631281283656e-03 9.253678921484997238e-03 7.393880442977431022e-03 5.107651477449640098e-03 5.498875220223022400e-03 7.068705317363243971e-03 7.207215748582697888e-03 5.827971734616046312e-03 4.674156491390217202e-03 5.366244560919896517e-03 6.237752685495001094e-03 5.798753607381513381e-03 4.296341661582664916e-03
7.893953331313964539e-03 7.582819956378341296e-03 7.763557125317058737e-03 7.742586664101008646e-03 6.764893841859655893e-03 5.236429781176397784e-03 5.065233531680269838e-03 6.576061815656545143e-03 7.664405372013269151e-03 7.336868990887502988e-03 5.989986596009437211e-03 4.991339319460489331e-03 5.123459665033001237e-03 5.301057799073785083e-03 4.765384208258695992e-03 3.993763317694669183e-03 3.696065353404772574e-03 3.371143774488267846e-03 2.251759902947247233e-03 1.509574629461498622e-03 3.291894275934862269e-03 4.751776247987343424e-03 4.705630369708056412e-03 3.479229573433206216e-03 3.882573252300522328e-03 6.663016796091760993e-03 9.147559233021908612e-03 1.026593511013053697e-02 1.012962483821878631e-02 9.498692208927758326e-03 8.878037041668849008e-03 7.964098783673528165e-03 6.475588841078238310e-03 5.455468240084541433e-03 6.668649209158994395e-03 9.108734955130712643e-03 1.124239566535676152e-02 1.281462666291400404e-02 1.412644733037927980e-02 1.512126185870339180e-02 1.516772120153447000e-02 1.364470789729975778e-02 1.050813444379893394e-02 6.466154998885456986e-03 3.325233647802200692e-03 4.130231028587950416e-03 5.993299660404362815e-03 6.787570328437147853e-03 6.533731569275379528e-03 5.793702439086054375e-03 5.127834125201881366e-03 4.498153474514419471e-03 3.388211031431125411e-03 2.255198476461587123e-03 3.769315484188771621e-03 6.159925074628464989e-03 6.976377438635819259e-03 5.155007595246429916e-03 3.716488956828303651e-03 9.983464391350737460e-03 1.760635282098836282e-02 2.282343282028367198e-02 2.330161616165826732e-02 1.815382448251408667e-02 8.335813506789512342e-03 3.855012897707782351e-03 1.467504162424432268e-02 2.175794591481312532e-02 2.407878484096875188e-02 2.319054412969958137e-02 2.241919955050108645e-02 2.321909610210160652e-02 2.313576948484656615e-02 1.953432741890311422e-02 1.244629733090471709e-02 6.410864008688762876e-03 9.973013873474535079e-03 1.387595506293709535e-02 1.321351255226173652e-02 8.798923073487015245e-03 6.835895369178111511e-03 1.149927952860059673e-02 1.499697193205087875e-02 1.464047498404577423e-02 1.163003307160053942e-02 1.030488580305496428e-02 1.274285438014374598e-02 1.478255060061178100e-02 1.405515953042853379e-02 1.152401101847048449e-02 1.041917167444279119e-02 1.178635958435390180e-02 1.254566937306710733e-02 1.086654992425957131e-02 7.559292466949527230e-03 6.000205807878426258e-03 7.625698636220353509e-03 8.639656920644419105e-03 7.579411680262718859e-03 5.633115242149839413e-03 5.548678369834688512e-03 6.919165848243123002e-03 7.176752481619759483e-03 5.771535821136538486e-03 4.175770507294955698e-03 4.852834190696182250e-03 6.333605454498852580e-03 6.548022887852040716e-03 5.295090056905702933e-03
7.586018747715951582e-03 7.488860200787521987e-03 8.079928271343947421e-03 8.440499138354012887e-03 7.618803504896585858e-03 5.803835159117899656e-03 4.898407429402614616e-03 6.234215238947512366e-03 7.607849290198214279e-03 7.552482358282866168e-03 6.283779138384071317e-03 5.295914128235015145e-03 5.752807064614363745e-03 6.488108196664421103e-03 6.424435218013909051e-03 5.769996618309367574e-03 5.208973716881453928e-03 4.697024503695284431e-03 3.571390852827682847e-03 1.848324672455027573e-03 1.791345741611469677e-03 3.049727364681272066e-03 2.965969532325077405e-03 1.227236592657252956e-03 2.751876505661088844e-03 6.504301485906712095e-03 9.565600217579416781e-03 1.115651911328277221e-02 1.134345653216370202e-02 1.089194593075328357e-02 1.049097174314000611e-02 1.000483114161358073e-02 9.017969034282298166e-03 7.993942498366130023e-03 8.321552676678533808e-03 1.021058110080348171e-02 1.244254197581671530e-02 1.436545208911345697e-02 1.605750660878345337e-02 1.753940278141773862e-02 1.831733381816410058e-02 1.770505909007770787e-02 1.538878145524897809e-02 1.170939072370034452e-02 7.663614437959624312e-03 4.889972563424854757e-03 4.590021505766773632e-03 4.884139094282233945e-03 4.296218754803538334e-03 3.464124869638894599e-03 3.976481784047718702e-03 5.017686270364829851e-03 4.879280849866018434e-03 3.270551464108166842e-03 3.103346232607249316e-03 6.026228914762890229e-03 8.001472997184027117e-03 7.257509245683422053e-03 4.870567902238103798e-03 8.344337714509627094e-03 1.554631848456806270e-02 2.092654125395404519e-02 2.165357437001213733e-02 1.662810661416503494e-02 6.795744805210027391e-03 5.553883909679440192e-03 1.617236264321628494e-02 2.239613699812612047e-02 2.288180652847415092e-02 1.934079209063718427e-02 1.704482130401480805e-02 1.951578198015386373e-02 2.207529053929782603e-02 2.024926114108518624e-02 1.358819750410248869e-02 6.387849035734850973e-03 1.018167439507834324e-02 1.555910487476345680e-02 1.604153706698845799e-02 1.202066698610622375e-02 8.826733221648935118e-03 1.268900607800328532e-02 1.705309282821387828e-02 1.752769530311820353e-02 1.432042699837957241e-02 1.112787735734312514e-02 1.231518556636782696e-02 1.485958043415560453e-02 1.478286148710404938e-02 1.182420028991688216e-02 8.772279523691712405e-03 9.212580917915422218e-03 1.085342350365867820e-02 1.039498798674332210e-02 7.669665878801927052e-03 5.142547946328956954e-03 6.025463460092195245e-03 7.514294687727560151e-03 7.263084279136425292e-03 5.899610241942984321e-03 5.650457067079435111e-03 6.749252486642166524e-03 7.056003010113773462e-03 5.716909976868527962e-03 3.761365760943361294e-03 4.134727353553174084e-03 6.010303707772222601e-03 6.803901179637551581e-03 6.005041770794057945e-03
